trajectory_id,t,x,y,floorNumber
201902181020,148.0,2871.6519042559994,1295.060905971298,0
201902181020,150.0,3010.297777993979,1307.135042550698,0
201902181020,152.0,3214.482788784156,1301.8741900009147,0
201902181020,154.0,3387.096931560324,1305.3343973701058,0
201902181020,156.0,3464.457323738505,1316.9146303082978,0
201902181020,158.0,3548.4036540435213,1324.156814184176,0
201902181020,160.0,3536.854232361735,1337.6378436832752,0
201902181020,162.0,3525.3048106799483,1351.118873182374,0
201902181020,164.0,3513.755388998162,1364.599902681473,0
201902181020,166.0,3436.237952643245,1419.4710849050673,0
201902181020,168.0,3436.237952643245,1487.7226262007716,0
201902181020,170.0,3436.237952643245,1532.7413637152977,0
201902181020,172.0,3463.3342342254423,1637.3655455887233,0
201902181020,174.0,3467.5255421134057,1637.3655455887233,0
201902181020,176.0,3471.716850001369,1637.3655455887233,0
201902181020,178.0,3475.9081578893324,1637.3655455887233,0
201902181020,180.0,3480.099465777296,1637.3655455887233,0
201902181020,182.0,3484.290773665259,1637.3655455887233,0
201902181020,184.0,3488.4820815532225,1637.3655455887233,0
201902181020,186.0,3492.673389441186,1637.3655455887233,0
201902181020,188.0,3496.8646973291493,1637.3655455887233,0
201902181020,190.0,3501.0560052171127,1637.3655455887233,0
201902181020,192.0,3505.247313105076,1637.3655455887233,0
201902181020,194.0,3509.4386209930394,1637.3655455887233,0
201902181020,196.0,3513.629928881003,1637.3655455887233,0
201902181020,198.0,3537.4750255188205,1622.8268826812127,0
201902181020,200.0,3609.61649010517,1551.6238465390454,0
201902181020,202.0,3624.787472448657,1569.0548977449646,0
201902181020,204.0,3700.2981508339217,1617.2360642534547,0
201902181020,206.0,3842.831167599784,1718.1266071448365,0
201902181020,208.0,3994.085775143488,1827.3671189100423,0
201902181020,210.0,4024.477890925446,1859.8515426456115,0
201902181020,212.0,4031.377315162688,1861.3855108840503,0
201902181020,214.0,4038.27673939993,1862.91947912249,0
201902181020,216.0,4045.176163637173,1864.4534473609287,0
201902181020,218.0,4052.075587874415,1865.9874155993684,0
201902181020,220.0,4058.975012111657,1867.521383837808,0
201902181020,222.0,4065.874436348899,1869.055352076247,0
201902181020,224.0,4072.773860586141,1870.589320314686,0
201902181020,226.0,4079.673284823384,1872.1232885531256,0
201902181020,228.0,4123.715207696682,1769.543448899738,0
201902181020,230.0,4150.378434511365,1710.972079575602,0
201902181020,232.0,4162.68953654046,1735.6065345085092,0
201902181020,234.0,4175.000638569555,1760.2409894414163,0
201902181020,236.0,4187.3117405986495,1784.8754443743237,0
201902181020,238.0,4286.798747111664,1925.1120788292608,0
201902181020,240.0,4348.542453338051,2074.3920446433185,0
201902181020,242.0,4351.476611555135,2086.1345171196144,0
201902181020,244.0,4354.410769772218,2097.8769895959103,0
201902181020,246.0,4357.344927989302,2109.6194620722063,0
201902181020,248.0,4360.279086206385,2121.361934548502,0
201902181020,250.0,4361.733610051916,2148.321090254426,0
201902181020,252.0,4292.651844264126,2289.908528311176,0
201902181020,254.0,4150.371838703503,2374.7420260064964,0
201902181020,256.0,4142.470818188615,2391.1948917823,0
201902181020,258.0,4153.20169624273,2385.8267831598987,0
201902181020,260.0,4163.932574296844,2380.458674537497,0
201902181020,262.0,4174.663452350958,2375.090565915096,0
201902181020,264.0,4185.394330405072,2369.722457292694,0
201902181020,266.0,4299.393377446661,2351.4076667896966,0
201902181020,268.0,4441.7574756679805,2261.8337105171754,0
201902181020,270.0,4614.638196517242,2162.174199842194,0
201902181020,272.0,4801.1775375363,2154.022233193948,0
201902181020,274.0,4913.114729389228,2154.022233193948,0
201902181020,276.0,4951.054771299601,2052.145926760019,0
201902181020,278.0,4970.898624410173,1952.1879071770152,0
201902181020,280.0,4990.57046014234,1902.9838483480048,0
201902181020,282.0,4989.567708461413,1811.3323817152773,0
201902181020,284.0,5005.1249215732505,1729.0281349055392,0
201902181020,286.0,5060.336262387567,1588.14030537173,0
201902181020,288.0,5151.316241338652,1491.7273861168417,0
201902181020,290.0,5193.877856439337,1469.313319557633,0
201902181020,292.0,5196.055277387731,1440.9927632315917,0
201902181020,294.0,5198.2326983361245,1412.6722069055504,0
201902181020,296.0,5206.589060717982,1356.3648281668115,0
201902181020,298.0,5376.87291585448,1336.7529542571592,0
201902181020,300.0,5561.131133311033,1370.8541485630035,0
201902181020,302.0,5633.190291439945,1442.7805593477945,0
201902181020,304.0,5653.700147135744,1457.9095006981972,0
201902181020,306.0,5659.667001105825,1478.8038805045037,0
201902181020,308.0,5663.314158807937,1494.966305226499,0
201902181020,310.0,5664.409262093167,1505.9227868083683,0
201902181020,312.0,5665.504365378396,1516.879268390238,0
201902181020,314.0,5666.599468663625,1527.8357499721074,0
201902181020,316.0,5667.694571948854,1538.792231553977,0
201902181020,318.0,5668.789675234083,1549.7487131358464,0
201902181020,320.0,5669.499212911994,1576.524203426044,0
201902181020,322.0,5676.664637974221,1628.996685860816,0
201902181020,324.0,5677.912097622814,1642.725569458482,0
201902181020,326.0,5679.159557271408,1656.4544530561484,0
201902181020,328.0,5680.407016920001,1670.1833366538146,0
201902181020,330.0,5681.654476568595,1683.912220251481,0
201902181020,332.0,5682.901936217188,1697.641103849147,0
201902181020,334.0,5670.860742989043,1733.9263297299474,0
201902181020,336.0,5670.2075600235485,1769.2702235966472,0
201902181020,338.0,5692.963596600534,1798.879478720857,0
201902181020,340.0,5720.770901302613,1802.8539273403117,0
201902181020,342.0,5826.802326787737,1791.691569159115,0
201902181020,344.0,5963.130786728373,1750.38158537693,0
201902181020,346.0,6104.718691921678,1648.2501473573495,0
201902181020,348.0,6200.693695018099,1589.8940510113391,0
201902181020,350.0,6223.863047785594,1581.4646398221305,0
201902181020,352.0,6247.032400553088,1573.0352286329216,0
201902181020,354.0,6270.201753320584,1564.6058174437128,0
201902181020,356.0,6272.943212449978,1561.8751124155906,0
201902181020,358.0,6272.783184882412,1559.9538261366167,0
201902181020,360.0,6272.623157314844,1558.0325398576429,0
201902181020,362.0,6272.463129747277,1556.111253578669,0
201902181020,364.0,6272.30310217971,1554.1899672996951,0
201902181020,366.0,6272.143074612142,1552.2686810207213,0
201902181020,368.0,6271.983047044575,1550.3473947417474,0
201902181020,370.0,6271.823019477008,1548.4261084627735,0
201902181020,372.0,6271.66299190944,1546.5048221837997,0
201902181020,374.0,6271.502964341873,1544.5835359048258,0
201902181020,376.0,6271.3429367743065,1542.662249625852,0
201902181020,378.0,6271.182909206739,1540.740963346878,0
201902181020,380.0,6271.022881639172,1538.8196770679042,0
201902181020,382.0,6270.8628540716045,1536.8983907889303,0
201902181020,384.0,6270.702826504037,1534.9771045099565,0
201902181020,386.0,6270.54279893647,1533.0558182309826,0
201902181020,388.0,6270.382771368903,1531.1345319520085,0
201902181020,390.0,6270.222743801335,1529.2132456730346,0
201902181020,392.0,6270.062716233768,1527.2919593940608,0
201902181020,394.0,6269.902688666201,1525.370673115087,0
201902181020,396.0,6269.742661098634,1523.449386836113,0
201902181020,398.0,6269.582633531067,1521.5281005571392,0
201902181020,400.0,6269.422605963499,1519.6068142781653,0
201902181020,402.0,6269.262578395932,1517.6855279991914,0
201902181020,404.0,6269.102550828365,1515.7642417202176,0
201902181020,406.0,6268.942523260797,1513.8429554412437,0
201902181020,408.0,6268.78249569323,1511.9216691622698,0
201902181020,410.0,6268.622468125663,1510.000382883296,0
201902181020,412.0,6268.462440558096,1508.079096604322,0
201902181020,414.0,6268.302412990529,1506.1578103253482,0
201902181020,416.0,6268.1423854229615,1504.2365240463744,0
201902181020,418.0,6267.982357855394,1502.3152377674005,0
201902181020,420.0,6267.822330287827,1500.3939514884266,0
201902181020,422.0,6267.66230272026,1498.4726652094528,0
201902181020,424.0,6267.502275152692,1496.551378930479,0
201902181020,426.0,6267.342247585125,1494.630092651505,0
201902181020,428.0,6267.1822200175575,1492.7088063725312,0
201902181020,430.0,6267.022192449991,1490.7875200935573,0
201902181020,432.0,6266.862164882424,1488.8662338145834,0
201902181020,434.0,6266.702137314856,1486.9449475356091,0
201902181020,436.0,6266.542109747289,1485.0236612566357,0
201902181020,438.0,6266.382082179722,1483.1023749776616,0
201902181020,440.0,6255.153961908417,1426.8971764172884,0
201902181020,442.0,6187.441397235833,1354.7044888000512,0
201902181020,444.0,6149.263903901247,1351.9761681788416,0
201902181020,446.0,6111.086410566661,1349.2478475576322,0
201902181020,448.0,6056.069421814864,1275.5811337213015,0
201902181020,450.0,5975.205161929073,1165.0439178803238,0
201902181020,452.0,5904.010703174426,1093.8891655848693,0
201902181020,454.0,5898.570486612481,1094.3839767997008,0
201902181020,456.0,5893.130270050535,1094.8787880145326,0
201902181020,458.0,5887.690053488588,1095.373599229364,0
201902181020,460.0,5882.249836926642,1095.8684104441957,0
201902181020,462.0,5876.8096203646965,1096.3632216590272,0
201902181020,464.0,5871.36940380275,1096.8580328738587,0
201902181020,466.0,5865.929187240804,1097.3528440886903,0
201902181020,468.0,5860.488970678857,1097.847655303522,0
201902181020,470.0,5855.048754116911,1098.3424665183536,0
201902181020,472.0,5849.608537554966,1098.8372777331851,0
201902181020,474.0,5844.168320993019,1099.332088948017,0
201902181020,476.0,5838.728104431073,1099.8269001628485,0
201902181020,478.0,5833.287887869127,1100.32171137768,0
201902181020,480.0,5738.661702265326,1079.2970961112885,0
201902181020,482.0,5604.87164688798,1025.5504772101526,0
201902181020,484.0,5562.195368574757,896.5134820112976,0
201902181020,486.0,5555.48887830368,787.6685355791021,0
201902181020,488.0,5555.48887830368,772.8277483473825,0
201902181020,490.0,5555.48887830368,757.9869611156628,0
201902181020,492.0,5555.48887830368,743.1461738839431,0
201902181020,494.0,5555.48887830368,728.3053866522233,0
201902181020,496.0,5595.998328106308,657.595465888036,0
201902181020,498.0,5638.86146869154,642.4982662008778,0
201902181020,500.0,5674.209378896173,638.568766456796,0
201902181020,502.0,5822.680058489821,628.4123003532309,0
201902181020,504.0,5852.85848816506,644.3111330488105,0
201902181020,506.0,5867.054582029133,644.3111330488105,0
201902181020,508.0,5881.250675893205,644.3111330488105,0
201902181020,510.0,5895.446769757277,644.3111330488105,0
201902181020,512.0,5906.658846688605,645.933589432863,0
201902181020,514.0,5913.034123950981,650.1858889706735,0
201902181020,516.0,5919.409401213356,654.4381885084841,0
201902181020,518.0,5925.784678475732,658.6904880462947,0
201902181020,520.0,5932.159955738108,662.9427875841052,0
201902181020,522.0,5938.535233000483,667.1950871219158,0
201902181020,524.0,5944.910510262858,671.4473866597264,0
201902181020,526.0,5951.285787525234,675.699686197537,0
201902181020,528.0,5957.66106478761,679.9519857353474,0
201902181020,530.0,5964.036342049985,684.204285273158,0
201902181020,532.0,6013.21410992238,699.6744809559955,0
201902181020,534.0,6016.015339256707,702.4771040530236,0
201902181020,536.0,6018.816568591034,705.2797271500517,0
201902181020,538.0,6021.617797925362,708.0823502470798,0
201902181020,540.0,6024.419027259689,710.884973344108,0
201902181020,542.0,6027.220256594016,713.6875964411361,0
201902181020,544.0,6030.021485928343,716.4902195381642,0
201902181020,546.0,6032.822715262671,719.2928426351924,0
201902181020,548.0,6035.623944596998,722.0954657322205,0
201902181020,550.0,6038.425173931325,724.8980888292486,0
201902181020,552.0,6041.226403265652,727.7007119262768,0
201902181020,554.0,6044.027632599979,730.5033350233049,0
201902181020,556.0,6046.828861934307,733.305958120333,0
201902181020,558.0,6049.630091268634,736.1085812173611,0
201902181020,560.0,6052.431320602961,738.9112043143892,0
201902181020,562.0,6055.232549937288,741.7138274114174,0
201902181020,564.0,6058.033779271616,744.5164505084455,0
201902181020,566.0,6060.835008605943,747.3190736054736,0
201902181020,568.0,6063.63623794027,750.1216967025017,0
201902181020,570.0,6066.437467274597,752.9243197995298,0
201902181020,572.0,6069.238696608924,755.726942896558,0
201902181020,574.0,6072.039925943252,758.5295659935861,0
201902181020,576.0,6074.841155277579,761.3321890906142,0
201902181020,578.0,6077.642384611906,764.1348121876424,0
201902181020,580.0,6080.443613946233,766.9374352846705,0
201902181020,582.0,6083.24484328056,769.7400583816986,0
201902181020,584.0,6086.046072614888,772.5426814787268,0
201902181020,586.0,6088.847301949215,775.3453045757549,0
201902181020,588.0,6091.648531283542,778.147927672783,0
201902181020,590.0,6094.449760617869,780.9505507698111,0
201902181020,592.0,6097.2509899521965,783.7531738668392,0
201902181020,594.0,6139.486903597576,878.4577304228992,0
201902181020,596.0,6307.45985657015,979.2394967198686,0
201902181020,598.0,6361.152035941703,943.426900635127,0
201902181020,600.0,6360.554454135369,841.8764287567736,0
201902181020,602.0,6361.3263827431865,831.8363638655476,0
201902181020,604.0,6362.098311351005,821.7962989743215,0
201902181020,606.0,6362.870239958823,811.7562340830956,0
201902181020,608.0,6363.64216856664,801.7161691918695,0
201902181020,610.0,6364.414097174458,791.6761043006435,0
201902181020,612.0,6365.186025782276,781.6360394094174,0
201902181020,614.0,6365.957954390094,771.5959745181915,0
201902181020,616.0,6366.729882997912,761.5559096269654,0
201902181020,618.0,6379.731255362946,688.2174105019895,0
201902181020,620.0,6377.240104374086,676.5862549713204,0
201902181020,622.0,6374.748953385226,664.9550994406511,0
201902181020,624.0,6372.257802396365,653.323943909982,0
201902181020,626.0,6369.766651407505,641.6927883793128,0
201902181020,628.0,6367.275500418645,630.0616328486435,0
201902181020,630.0,6364.784349429785,618.4304773179744,0
201902181020,632.0,6362.293198440924,606.7993217873052,0
201902181020,634.0,6358.763834572986,588.3145961492977,0
201902181020,636.0,6350.718574872817,540.0190202441603,0
201902181020,638.0,6381.029030803317,454.1403604628849,0
201902181020,640.0,6423.334019494573,424.8871301435545,0
201902181020,642.0,6458.065110230858,408.7565515346155,0
201902181020,644.0,6475.207233451247,405.63825110709007,0
201902181020,646.0,6492.349356671635,402.5199506795646,0
201902181020,648.0,6509.491479892024,399.40165025203913,0
201902181020,650.0,6526.633603112411,396.2833498245137,0
201902181020,652.0,6533.661675601424,397.4811698701933,0
201902181020,654.0,6539.862302934723,399.0320979901629,0
201902181020,656.0,6546.062930268022,400.5830261101325,0
201902181020,658.0,6552.263557601321,402.1339542301021,0
201902181020,660.0,6558.46418493462,403.68488235007175,0
201902181020,662.0,6564.664812267919,405.2358104700414,0
201902181020,664.0,6570.865439601218,406.786738590011,0
201902181020,666.0,6577.066066934517,408.33766670998057,0
201902181020,668.0,6583.266694267816,409.8885948299502,0
201902181020,670.0,6589.467321601115,411.4395229499198,0
201902181020,672.0,6595.667948934414,412.9904510698895,0
201902181020,674.0,6601.868576267712,414.5413791898591,0
201902181020,676.0,6608.069203601011,416.0923073098287,0
201902181020,678.0,6625.842324965705,416.1770112491008,0
201902181020,680.0,6644.2839906393565,416.1770112491008,0
201902181020,682.0,6662.725656313008,416.1770112491008,0
201902181020,684.0,6681.167321986659,416.1770112491008,0
201902181020,686.0,6684.977615498898,421.0765982404874,0
201902181020,688.0,6687.9384527334405,426.2606414593582,0
201902181020,690.0,6690.899289967982,431.44468467822907,0
201902181020,692.0,6693.860127202525,436.6287278970999,0
201902181020,694.0,6696.820964437067,441.8127711159708,0
201902181020,696.0,6699.78180167161,446.9968143348416,0
201902181020,698.0,6702.742638906152,452.1808575537124,0
201902181020,700.0,6705.703476140694,457.36490077258327,0
201902181020,702.0,6708.664313375237,462.54894399145405,0
201902181020,704.0,6709.00520492898,599.4569716775418,0
201902181020,706.0,6709.00520492898,625.574882440434,0
201902181020,708.0,6709.00520492898,641.5805843206072,0
201902181020,710.0,6709.00520492898,657.5862862007805,0
201902181020,712.0,6709.00520492898,673.5919880809537,0
201902181020,714.0,6735.831166013289,810.3064624315089,0
201902181020,716.0,6731.666454351529,845.1462950354422,0
201902181020,718.0,6725.367332490612,854.5996790561982,0
201902181020,720.0,6719.068210629695,864.0530630769541,0
201902181020,722.0,6712.769088768778,873.5064470977101,0
201902181020,724.0,6706.469966907861,882.959831118466,0
201902181020,726.0,6700.170845046944,892.413215139222,0
201902181020,728.0,6688.346602742816,899.8023652049468,0
201902181020,730.0,6661.818836489281,901.6981484369636,0
201902181020,732.0,6635.291070235748,903.5939316689804,0
201902181020,734.0,6608.763303982213,905.4897149009972,0
201902181020,736.0,6560.92547112258,905.9943904073008,0
201902181020,738.0,6489.985118553078,909.2842747814408,0
201902181020,740.0,6386.506333328311,925.9006739048976,0
201902181020,742.0,6334.595028708089,985.785042082131,0
201902181020,744.0,6340.148240019727,1116.4220895511237,0
201902181020,746.0,6338.188087734522,1320.785001411199,0
201902181020,748.0,6263.058404675257,1573.471300973942,0
201902181020,750.0,6229.230832875204,1773.1247709868326,0
201902181020,752.0,6229.9920356713565,2040.5328200541371,0
201902181020,754.0,6441.883782744997,2107.352858157442,0
201902181020,756.0,6569.819575079218,1968.214075439377,0
201902181020,758.0,6588.288380049588,1795.5314470500991,0
201902181020,760.0,6461.229050307093,1636.1602207455403,0
201902181020,762.0,6283.34881743584,1452.9066601414297,1
201902181020,764.0,6291.596924786755,1246.0226953264614,1
201902181020,766.0,6292.650011064882,1164.0826790920105,1
201902181020,768.0,6291.34377983307,1155.5879516019793,1
201902181020,770.0,6290.037548601257,1147.093224111948,1
201902181020,772.0,6288.731317369445,1138.5984966219169,1
201902181020,774.0,6287.425086137632,1130.103769131886,1
201902181020,776.0,6286.11885490582,1121.609041641855,1
201902181020,778.0,6284.812623674007,1113.1143141518237,1
201902181020,780.0,6283.506392442195,1104.6195866617925,1
201902181020,782.0,6282.200161210382,1096.1248591717613,1
201902181020,784.0,6280.89392997857,1087.63013168173,1
201902181020,786.0,6279.789827580031,1069.6660865530375,1
201902181020,788.0,6279.789827580031,999.9771284167596,1
201902181020,790.0,6247.06517125444,903.8140510536658,1
201902181020,792.0,6248.921384032692,883.3855512670433,1
201902181020,794.0,6250.777596810944,862.9570514804208,1
201902181020,796.0,6252.633809589195,842.5285516937982,1
201902181020,798.0,6243.413753111955,743.58957462966,1
201902181020,800.0,6209.415297506132,700.5168449784202,1
201902181020,802.0,6090.544268240299,754.3433731587188,1
201902181020,804.0,5979.528862181596,845.8000773010208,1
201902181020,806.0,5964.135930444111,861.6937282157251,1
201902181020,808.0,5963.489592731412,855.8737945105348,1
201902181020,810.0,5962.843255018713,850.0538608053446,1
201902181020,812.0,5962.196917306013,844.2339271001543,1
201902181020,814.0,5961.550579593314,838.4139933949642,1
201902181020,816.0,5960.904241880615,832.594059689774,1
201902181020,818.0,5960.257904167916,826.7741259845837,1
201902181020,820.0,5959.611566455216,820.9541922793935,1
201902181020,822.0,5958.965228742517,815.1342585742034,1
201902181020,824.0,5958.318891029819,809.3143248690131,1
201902181020,826.0,5924.286636765769,758.2597221375357,1
201902181020,828.0,5921.577889326057,752.8395317621709,1
201902181020,830.0,5918.869141886344,747.4193413868061,1
201902181020,832.0,5916.160394446631,741.9991510114412,1
201902181020,834.0,5913.4516470069175,736.5789606360763,1
201902181020,836.0,5910.742899567204,731.1587702607114,1
201902181020,838.0,5908.034152127491,725.7385798853466,1
201902181020,840.0,5905.325404687779,720.3183895099818,1
201902181020,842.0,5902.616657248066,714.8981991346169,1
201902181020,844.0,5899.907909808353,709.478008759252,1
201902181020,846.0,5897.19916236864,704.0578183838871,1
201902181020,848.0,5894.490414928927,698.6376280085223,1
201902181020,850.0,5891.781667489215,693.2174376331575,1
201902181020,852.0,5871.072183629472,614.0657674810034,1
201902181020,854.0,5877.918630923648,554.7502320688872,1
201902181020,856.0,5879.706942490313,546.698826002271,1
201902181020,858.0,5881.495254056978,538.6474199356547,1
201902181020,860.0,5883.283565623644,530.5960138690385,1
201902181020,862.0,5885.071877190309,522.5446078024223,1
201902181020,864.0,5886.860188756974,514.4932017358061,1
201902181020,866.0,5888.648500323639,506.44179566919,1
201902181020,868.0,5890.436811890305,498.39038960257375,1
201902181020,870.0,5901.797402719414,495.8495922824991,1
201902181020,872.0,5915.711402859857,494.7787520435701,1
201902181020,874.0,5929.625403000299,493.7079118046411,1
201902181020,876.0,5943.539403140742,492.6370715657121,1
201902181020,878.0,5957.453403281184,491.5662313267831,1
201902181020,880.0,5971.367403421627,490.49539108785416,1
201902181020,882.0,6020.85602384556,489.9851094784186,1
201902181020,884.0,6177.98847074968,489.9851094784186,1
201902181020,886.0,6227.390534386237,490.48641036854286,1
201902181020,888.0,6229.710348699499,491.4147977869512,1
201902181020,890.0,6232.0301630127615,492.3431852053596,1
201902181020,892.0,6234.349977326024,493.271572623768,1
201902181020,894.0,6236.669791639285,494.1999600421763,1
201902181020,896.0,6238.989605952547,495.1283474605847,1
201902181020,898.0,6241.309420265809,496.056734878993,1
201902181020,900.0,6243.629234579072,496.9851222974014,1
201902181020,902.0,6245.949048892334,497.91350971580977,1
201902181020,904.0,6248.268863205595,498.8418971342181,1
201902181020,906.0,6250.588677518857,499.7702845526265,1
201902181020,908.0,6252.90849183212,500.69867197103486,1
201902181020,910.0,6255.228306145382,501.6270593894432,1
201902181020,912.0,6257.548120458644,502.5554468078516,1
201902181020,914.0,6259.867934771905,503.48383422626,1
201902181020,916.0,6262.187749085168,504.4122216446683,1
201902181020,918.0,6264.50756339843,505.3406090630767,1
201902181020,920.0,6266.827377711692,506.268996481485,1
201902181020,922.0,6269.147192024954,507.1973838998934,1
201902181020,924.0,6271.467006338216,508.12577131830176,1
201902181020,926.0,6273.786820651478,509.0541587367101,1
201902181020,928.0,6276.10663496474,509.9825461551185,1
201902181020,930.0,6278.426449278002,510.9109335735269,1
201902181020,932.0,6280.746263591264,511.8393209919352,1
201902181020,934.0,6283.066077904526,512.7677084103435,1
201902181020,936.0,6285.385892217788,513.6960958287519,1
201902181020,938.0,6287.70570653105,514.6244832471602,1
201902181020,940.0,6290.025520844312,515.5528706655687,1
201902181020,942.0,6292.345335157575,516.481258083977,1
201902181020,944.0,6312.372444265157,544.1532990701008,1
201902181020,946.0,6357.270084738366,639.7360818206636,1
201902181020,948.0,6312.311390908417,773.8206301688261,1
201902181020,950.0,6135.460980935094,913.1853885699908,1
201902181020,952.0,5914.622519155017,999.9319699718872,1
201902181020,954.0,5781.551330693953,999.9319699718872,1
201902181020,956.0,5679.827019390736,996.99300910718,1
201902181020,958.0,5658.443474203037,990.5747537107028,1
201902181020,960.0,5637.059929015338,984.1564983142256,1
201902181020,962.0,5598.895148010972,972.7013673017326,1
201902181020,964.0,5519.1557611718445,937.862290410832,1
201902181020,966.0,5421.359072882134,943.9617349431576,1
201902181020,968.0,5396.563660340297,984.480756898468,1
201902181020,970.0,5344.29119305796,976.8882342252992,1
201902181020,972.0,5258.583743656925,961.4574974818972,1
201902181020,974.0,5145.073284454346,962.5787972586857,1
201902181020,976.0,5039.606436474463,960.9400273610232,1
201902181020,978.0,4948.929520433147,947.8599592948832,1
201902181020,980.0,4860.041182319967,948.32093704046,1
201902181020,982.0,4803.2754476195805,952.9059664566514,1
201902181020,984.0,4797.985592736407,952.6274145160552,1
201902181020,986.0,4792.695737853233,952.3488625754588,1
201902181020,988.0,4787.405882970061,952.0703106348626,1
201902181020,990.0,4782.116028086887,951.7917586942664,1
201902181020,992.0,4776.826173203714,951.51320675367,1
201902181020,994.0,4771.536318320541,951.234654813074,1
201902181020,996.0,4766.246463437367,950.9561028724776,1
201902181020,998.0,4760.956608554194,950.6775509318812,1
201902181020,1000.0,4755.666753671021,950.3989989912852,1
201902181020,1002.0,4750.376898787848,950.1204470506888,1
201902181020,1004.0,4745.087043904674,949.8418951100928,1
201902181020,1006.0,4739.797189021501,949.5633431694964,1
201902181020,1008.0,4734.507334138328,949.2847912289,1
201902181020,1010.0,4729.217479255154,949.0062392883038,1
201902181020,1012.0,4723.927624371981,948.7276873477076,1
201902181020,1014.0,4718.637769488808,948.4491354071114,1
